Continent,Country Name,Country Code,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Europe,France,FRA,7.01885953326498,7.13830682685571,7.16916314946878,7.16746300922491,7.22257188947296,7.36603001285225,7.47019813970657,7.71896612491004,7.58929373005531,7.26440347447495,7.27150437363284,8.46860579295943,7.26860455810562,7.60409720014683,7.74198056247219,7.84397583526486,8.11231737951395,7.93765843374308,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65384710145605,4.83690943004234,4.86023999463436,4.75490638103652,4.87248065305363,4.93465933263336,4.69535131206255,4.8559660500841,5.2683365492047,5.12797995239485,5.04973785740405,5.02397510222684,5.67929382281189,5.20784496979619,
Africa,Gabon,GAB,,,,1.33789670192906,,,,5.59109215825634,,6.00461893764434,5.13541373816887,4.20338983050847,3.85984787182392,3.49173612901378,6.4907790247424,8.58687961184676,,4.00406332007111,3.56220645344936,4.61922192348806,,,,,,,,,6.84062403409738,7.76046601396638,6.16366414157489,6.57109248639906,4.78572044494266,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe,United Kingdom,GBR,9.61182994454713,,,,,9.61412688031393,9.75508262988943,9.92448759439051,9.88900100908173,9.71272229822161,9.78547233722243,10.2571860816944,9.58570268074736,10.4185418541854,10.5190719622493,9.94101318528799,10.1401235497966,9.61238108760471,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.06286761999719,5.96332372982119,6.59534100015754,4.96741743853516,4.50574589626617,4.08384322271581,3.62908135473742,3.34079203960198,5.45214651680405,5.0620573136656,4.64132285951689,5.24401262599594,6.08414197832746,4.5855110705164,4.49190134085099
Asia,Georgia,GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6876563514989,2.47196497891574,3.09102283979397,2.63540797663984,3.39114098611527,3.60895497132117,3.47516776335867,3.77741510824743,4.46990211220147,3.83553254377542,
Africa,Ghana,GHA,7.03682282629651,8.12873258128733,6.90836425920639,8.08324709670001,7.3247438368672,6.33032302882945,8.18637992831541,4.43476940211613,5.20860781730347,3.72943055607147,5.44837294029974,5.9592988497501,5.26060038874091,5.16235310495238,3.26440898730055,4.86315313277539,5.23828344624497,4.53341960310231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.927990286487427,,,,,,,,,
,"Gambia, The",GMB,,,,,,,,,,,,,1.06080697101724,0.731356928300901,3.87650424146775,4.37507995394653,2.32956491949298,3.26804019080483,2.34316654219567,1.59319182623324,,,,,,,,,,,,,8.84198839949248,,,,,,,,,3.89840880466841,,,,,,,,,,,,,,,,,,
Europe,Greece,GRC,6.80249118910829,6.65685613260572,8.70056297760443,8.3438625307979,9.29352965014183,8.68802886692247,9.8488784965792,8.70028314530946,9.14341769668432,9.91917863430984,8.67246088899925,9.03915436082189,9.77039393127033,9.48176122907805,8.62705434930244,8.41954056961801,8.23772376324395,8.07111936812936,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15707326606942,3.79026344396822,4.53783722841782,2.9429677499395,3.56592406535562,6.01265502867021,4.99494212984498,5.06510583121793,4.97297696124546,4.86946267699058,5.27515000126583,5.14337352421912,6.92718783762926,6.08268977251649,
North America,Guatemala,GTM,,,,,,10.3253772734004,,,12.4471625146146,12.9536037881892,16.1680737160211,16.5018922169742,15.3825088998979,14.4084852792885,13.3552496404356,12.1825921033319,15.9767114488376,17.3737882412187,16.0575858250277,17.3125753417631,15.8752335796799,16.3334363808233,16.3476544327753,15.3972020327128,14.8692985424314,18.4129439264518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South America,Guyana,GUY,,,,,,,,,,,,,0.722673893405601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Hong Kong SAR, China",HKG,,,,,,,,,,,1.68897092754961,1.86906929933864,1.58383397050792,1.46279659064732,1.6893527734438,1.72443085287122,1.65597958040217,1.58178484442133,,,,,,,,,,,,,,,,,,,,,,,,,4.59650685270397,4.62544850984891,5.72471560359952,6.14860864416815,6.77581001587351,6.56445753839993,7.79379915650291,7.58123771822402,8.59255913735674,10.1224228677775,9.74512290873951,11.3363228699552,12.5732767333738,11.9620591629373,10.8418258114242,11.4719446579554,11.8665528105768,12.0697463768116
North America,Honduras,HND,7.20531883535847,5.35812061637942,6.72504217496586,6.97288323187604,,4.88304075096492,3.89916709663153,3.57095709570957,3.99287202875351,3.46882003806692,3.12028039780013,4.15921732220898,4.19278537742758,,,,,,4.99350737057201,5.05155767283018,4.71677368538011,5.25811505579263,4.35646563657301,4.66078112445864,4.9288250750139,4.60580710672665,5.24462700799531,5.49205391005367,5.48069217156966,4.76893348346521,4.57107902010332,4.57102403036334,5.1692776842421,5.16128706621608,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe,Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69129602415081,4.36360770044748,5.39347697984337,5.02765177303604,5.49958219520765,5.70101358927094,5.90940724768092,4.92718778600609,5.34613137599096,4.67979780987946,4.60858901218068,5.87196371305781,6.24189015877206,4.98890582320281,
Europe,Hungary,HUN,6.37931034482759,6.53088042049934,7.24292518912861,7.59179406768587,7.81584582441113,7.44537641089365,7.94083986266397,8.47376023110255,9.30232558139535,9.26133738200541,9.10597986974541,9.60231761917303,9.50572170401,9.87977239353891,10.1812553053378,10.3247333051365,10.9121217302103,11.1666146321157,,,,,,,,,,,,,,,,,,,,,,,,,5.55911854732057,6.00534047306708,5.80441526236716,5.01387520272038,6.26306805973093,6.74630635290598,6.87725559275722,7.25257759278543,6.08178624566344,6.03188923241662,5.91638228370166,5.69196377340476,6.23593646591661,5.41320366474693,5.71286977737115,6.04913597794889,5.72229005144367,
Asia,Indonesia,IDN,,,,,,,,6.04072618622325,4.68243935642639,8.28981813648767,7.18704363093382,7.4576128149205,12.1095304938091,12.3417330615774,13.800726558157,13.1341425459073,10.9390601252639,11.3929411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5859225924174,17.2234769485521,13.7783041367764,14.2462736917046,1.18159433852156,0.791063549239417,0.89320378865594,0.81021764279124,1.46611969978482,3.0811734122424,2.22783348074255,1.96647732149158,2.199320794884,2.31978200828085,
Asia,India,IND,9.57026268808977,9.58562439770988,9.7175403928862,10.1595259799453,10.7911768590675,12.8560368363147,12.7169785733659,13.5941765241128,14.3129082017789,14.5754085186177,14.6835061100455,15.0701499758104,15.0637834474175,14.7859226239613,14.0776091160798,16.0044857417494,14.6895716471188,14.0603893137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.96883158200392,5.81170327544055,5.59768851311264,7.0038401893123,6.50444059657411,7.28561646967675,7.42212997508941,7.64944134848151,7.53231516044821,7.38637594145231,8.18736251865321,8.8282692680168,9.52190140632864,8.85361554840759,
Europe,Ireland,IRL,5.28451422910418,4.95171704014601,5.46914162436737,6.43774357864992,7.55967153392243,7.8784695671875,7.98670751474071,7.44678778242808,7.26740100414017,7.50703624982482,8.89895994788508,8.5707618693407,8.37420733162492,10.4510818013725,11.220504607741,13.3350494574067,14.11381920818,13.5431798553707,,,,,,,,,,,,,,,,,,,,,,,,,18.9146092728791,18.4418389191137,23.8033891376582,32.8777317207915,45.9388208939099,39.9635734700397,36.9170216976963,31.5154008668742,30.8813193179264,34.3200150553486,,,,,,,,
,"Iran, Islamic Rep.",IRN,2.33747237622688,2.28098060442365,3.27910301518327,4.39815854327328,3.83303194421037,3.9585025232361,4.02712419182696,5.80858085808581,7.45667125171939,9.09715965669306,8.58692971639951,7.98304023675374,8.93660915228807,8.49821238043539,8.69551895825354,8.695518958233,4.40221381374598,4.53247988928293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6924006769384,3.55037474421885,3.00958289576059,2.85784858051277,3.0224906515006,2.16483676718404,,
Asia,Iraq,IRQ,2.1490626428898,1.9293845263361,1.59476246432768,2.01484623541888,2.04882232422216,1.87124618959949,1.66765595409706,3.09794611959513,6.13247172859451,7.14675395526459,10.1223270146606,8.71107957065555,8.95399084900864,12.0034052213394,11.4074936905455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74027438422294,0.100629382487403,0.100037967737329,0.0748833514791197,5.58441492099321,0.917972048258927,2.34629963047759,0.877719409272931,0.14168316341434,
Europe,Iceland,ISL,,,,,,3.27280131800596,3.11367702554388,2.6652998462327,3.42468314203462,2.90771700620018,3.18539178337354,3.11249638550976,3.54766740867879,3.09007174322147,2.97106575128755,2.75963795659834,3.38353774536018,2.94993560849968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20931494951688,1.03022696370673,-1.46851029471134,-0.409934892693513,4.6640088380806,-0.113250283125708,,
Asia,Israel,ISR,6.44977168949772,6.91381800674049,6.87342833193629,6.81555004135649,8.50275807722616,7.63299462044232,6.9507864028412,7.40021574973031,7.44892424516362,7.06980752657282,6.32800218022304,7.5422938857903,8.64634273228592,8.40392348453531,8.70952224219561,8.15588086644214,7.92435001718016,7.7975581884886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1612581233154,11.6722822883585,10.6729387646774,8.92962374328113,12.9623886838621,8.86950447649309,7.18254001809587,7.56681118157111,5.18433598861887,5.42822053209434,,
Europe,Italy,ITA,,,,,14.3465621652109,14.2307832658618,14.1449564828631,13.3509626746546,12.4780809709246,12.5295282319737,12.6488764454305,12.5925966788439,12.0524949188617,12.133102825001,11.1707483266959,11.0473641222137,11.3692694465751,10.7408865792216,,,,,,,,,,,,,,,,,,,,,,,,,3.00729222104045,2.99616790328577,2.97725254426495,3.36405118522693,4.0119984530261,4.19491672746656,3.967783806462,3.87618452792698,4.03203337279294,3.74871898179994,3.78014505786583,3.7023983231605,3.77385063577532,3.73829732005136,3.98979668512174,4.61110876226376,3.68447394136018,
North America,Jamaica,JAM,2.34500481850305,2.32951688392063,2.86984186394685,2.86984018459961,3.57516339869281,4.26414040514704,15.1308445987846,15.3344208809135,16.2868803878012,17.0971232231794,15.6536533325896,17.2305845462871,15.1487826871055,16.840171463564,19.9595662562029,23.6246463376297,23.821161587119,22.8776978417266,20.7125392944464,22.0342223496798,22.0089350783959,19.4143758862436,,26.5709494559298,24.7293731734647,25.638557096143,25.7203191911961,28.8611897579049,27.830931866463,24.0991969688878,22.6868756725226,20.9931406135155,1.94001269803444,18.7673030963079,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia,Jordan,JOR,1.73410404624277,3.34411085450346,4.984696108439,5.43156762570583,5.83728813559322,6.10681114551084,5.76188388551387,6.0892556686163,12.5580954187613,,,6.88377018797988,6.12371299965124,6.72100313479624,6.06563657259609,4.11447800003399,7.95473555911383,7.43068881095745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.73902395014971,9.9221877259142,10.2541336446435,11.8297790116334,10.9245060860742,8.6694441193847,8.72864821062597,9.35978612775755,8.45862162799035,7.8859717554702,8.0138479186476,
Asia,Japan,JPN,10.6645723691707,11.03120908855,11.2865983190173,10.9772509467288,10.9888070328365,10.8350607997504,11.0498515051143,10.5481828307184,10.612019445543,9.50427645820558,9.091131212021,9.22309350894246,9.16210233466418,8.82891205585018,8.91824367209433,9.09002533229877,9.18932129559079,8.67956709106643,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09012772619626,5.12750958889842,4.47166886329037,11.1409659872862,4.75933897045897,4.66204733432723,4.18694120536596,10.758636185575,11.3664085119753,11.0952805501594,11.0287676852823,11.4885952927783,11.9350228388631,,
Asia,Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.201022787803217,0.428774897571836,0.498532984456054,0.590543832284783,2.35753451317804,2.10262268826665,2.03650686938036,1.90463932054342,2.4400407530428,2.3893488259282,2.77187340995816,3.25400436674641,2.94864865368749,
Africa,Kenya,KEN,8.28265007660523,7.40770627395602,7.56960342663023,7.66511960014281,8.05612795603964,9.39198918569456,9.55909780419267,8.62385713065026,10.3033139861449,8.72945901599197,8.33736542881335,8.74025409842313,9.54339267061599,8.76885797767671,8.20489712708294,6.97838960868996,7.16507209064792,8.68485904041973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.581087820580634,0.546651827639277,0.421185348962568,0.461980830670927,0.270620769699949,0.540150706879951,0.652266132726995,1.96833922124893,1.93374361910519,2.06239166815719,2.04267636196411,2.16635288108441,,
,Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208313041231485,0.0811721737771969,0.150042836702749,0.0908035967591828,0.12359850227557,0.100700015278019,0.134374300711926,0.189445557845824,0.144513722949533,0.169296043366094,0.362492367786624,0.304753775294991,
Asia,Cambodia,KHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08622849399944,,0.317972067362999,,,,,0.127966836301745,,,,,,,,,,,,,,,,,,,,,,
,"Korea, Rep.",KOR,9.60912052117264,6.94753952232389,9.5067264573991,8.2051282051282,9.12994127226965,12.5291569476841,12.1640735502122,10.7866398977916,10.5813953488372,8.94028688980318,8.47715736040609,9.55254410636666,10.5341192637327,9.91141321685357,9.42486019046258,9.4559791033481,8.92070484581498,10.3145821033988,,,,,,,,,,,,,,,,,,,,,,,,,,,6.82948518948257,6.9348683201337,7.06114184237527,,1.66148763897111,1.64065396740972,1.68952887580915,1.78131916413317,1.93277455689407,2.1011335567665,2.10876624734266,2.185331972828,2.44644753168232,2.86501728590526,2.82064191802455,
Asia,Kuwait,KWT,,,,,1.45201308221495,2.56608692110301,2.61915428886515,4.1302919365437,3.6866600428803,11.3863724185308,17.0857741582131,8.92810796781728,12.7991548494576,7.17642812993898,11.0885883118957,10.9613594843335,8.7543893874366,7.4856330979494,7.82828282828283,7.02148124398846,5.21390374331551,11.0174983797796,5.68893528183716,3.90434358223524,3.54893410852713,5.27554179566563,2.29894418428783,2.67424913014973,2.36777824663168,2.43685647518246,3.78431596751464,4.27435710717789,5.35763701152459,4.36877370535007,2.88330309833583,2.68364931291021,2.1648211729465,3.10523512155596,3.14288280144689,13.2013201320132,14.8181011535049,15.5575322141935,15.5743992266389,15.1671931870472,16.6236000579028,18.4336979742299,12.0152048408607,10.4508672673126,16.6095707097741,25.2105772681047,25.2029436175979,21.6443156385194,22.8495912519362,25.4488107470923,30.8315701051164,31.4177595643353,22.7834735131878,22.783473529226,22.7834735136681,
,Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764076531382518,,,,,,,
Asia,Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.24329679781916,9.35554689798635,9.08958699180034,8.58466342826798,10.8843809491094,9.85737216376377,9.85179386959007,8.57080229117055,8.4721370738882,8.80264375956001,9.36961581249071,9.91307880059024,9.37072839064406,10.0383308776497,11.6895096504435,11.590488705468,14.5615463575343,,
Africa,Libya,LBY,,7.45341614906832,6.75477239353891,10.7848371596369,9.75169300225734,10.8454200966941,13.143848412063,11.7850509191059,10.4642837473151,6.83863830643134,12.9468428262118,14.1670737664875,11.739934919926,10.2410140939038,8.05347066235687,7.52012516718399,9.94018296973962,16.0558464223386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55443376718161,2.477120195241,3.38164251207729,4.52196382428941,4.06779661016949,4.07239819004525,3.55871886120996,,,,,,,,,,,,,,,,,,,,,,,,,
Asia,Sri Lanka,LKA,,,,16.5144914662616,14.7360900241136,12.8855055017718,11.4487365982436,10.9035400159919,10.3155159245777,9.94872579781128,8.29369435296987,8.27522351783803,,,,,6.80591410467026,6.00157418339237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181653905447406,0.319077245546808,0.397316979801218,0.424863840485849,0.408068865978891,0.386532524800818,0.456231761193419,,,
Africa,Lesotho,LSO,,,,,,,,,,,,,,,,,,4.46290042894953,4.33903576982893,1.85176841630998,8.33192209991533,4.54598519694599,5.97986350998399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe,Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475751571315164,0.506561664963626,0.51980258712376,0.516480706243143,1.15297544133667,1.05212700279119,0.440241767203126,0.772255579242992,1.10238131932,1.901886184999,3.01026986592216,8.05938256391337,8.43425803595808,9.47568628454855,11.1370512389022,15.3075758701199,16.6926156283756,
Europe,Luxembourg,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97576088227271,1.65354036803404,1.23320292566763,1.55558538175118,2.11770616066398,2.11043053196654,0.0,2.37027806035699,2.76175628873249,2.96809992177531,2.82627086057064,2.68424090821628,2.59823371304237,2.55795615833465,2.78823682160478,4.04449989602828,4.11338942158286,
Europe,Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0259396477957,2.04345412837776,1.88647676287858,2.33450659302899,3.16118762247233,4.31852016934985,2.24685923248655,1.90105665787987,1.78611347384499,2.25028577381087,2.08406861874112,2.16507328744723,2.18919759022147,3.04950341243949,2.56263499696684,4.31092453284728,3.07248834224619,
,"Macao SAR, China",MAC,,,,,,,,,,,,,,,,0.697574586821206,0.697292863002461,0.340130795751457,0.319529652351738,0.395296979525644,0.512513880584266,0.373864028528701,0.587061765027598,0.688012701772956,0.901897015290188,1.14878977761396,1.18565412162343,1.23270911460305,1.05192144779211,0.858918194239016,1.02674770877334,0.918185594142279,1.20741990078209,1.22298054359751,0.968064164639361,1.24151000796842,2.00664597689775,1.14068261141067,,0.730667856552373,0.610759290993577,,,,,,,,,,,,,,,4.74685782451596,5.14981001658945,11.3170240881934,6.06316740752244,7.95966478577621
Africa,Morocco,MAR,,,,,,,,,,,,,,8.84119089149847,10.2573037045075,15.2586427196766,15.8561820333724,16.3492679606554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.60997133702192,,,
Europe,Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21027182000131,2.80501590534646,1.39929761655118,1.39783340965318,2.0251404126031,1.58533044737521,1.7288892556661,1.88265197286996,1.35814157815682,
Africa,Madagascar,MDG,,,,,4.32360326428123,6.12413224276583,7.22200495372181,7.48457625284122,7.10997174845663,7.41933834432684,7.58577405857741,6.72800656724586,7.5514161069178,6.5350848240808,8.41780263311196,7.64923901900481,6.02653631284916,5.20560325350203,5.57324840764331,4.72043375127076,5.71588720572595,6.51601134981759,8.90354195942781,7.04482323879419,,,,,,,,,,,,5.72967282150956,,,1.83579745799596,2.10918659106168,1.7516973585145,1.73747533198946,1.63854688208519,2.05970856821253,,,,,,,,,,,,,,,,
Asia,Maldives,MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419282652089647,0.0419282646504921,0.0419282642154567,,,,,,,
North America,Mexico,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.80863343931892,3.3120159738541,3.15165808718112,3.05603986951417,3.04801848666882,2.76953101005862,2.55615257630937,2.4985408966302,2.35602520994302,2.13224124148781,2.19858437283256,2.49671299706691,2.17617053660912,
Europe,North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.09604034657962,5.64973826608887,5.35269239483423,6.37661141804788,4.96000643112665,5.80620597753665,5.77318019319997,5.33469793117144,5.02759701657317,4.97109171295771,5.26116176307187,5.90208607478533,6.13244193186196,
Europe,Malta,MLT,2.97121856234317,3.85426682296537,4.01994750043144,3.12111577434684,3.09004270178029,2.92861339050848,3.15152344171163,3.13447183910703,2.98145306139458,2.96093508992761,2.76610976530727,2.49512989490316,1.53752893187657,1.58516407124529,1.62142528926877,1.86890891049903,1.81974263924498,1.92606846872395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.12593288318018,,8.52744310575636,5.36508592806984,5.69901253714137,6.27290176234514,4.24470211915234,1.80460274127615,7.73124254422464,6.49353677520502,5.95607605561234,7.60146052106188,7.82212882271337,
Asia,Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.78987994496339,9.14203184797144,28.1132929757424,10.2941296604158,23.3977045985102,13.1292723543573,13.1754836596311,25.6230791977937,
Europe,Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13403531518103,2.05409514240335,2.8188094582306,2.6038133344506,2.37724207141004,2.3353543834344,,,,,,,
Asia,Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18340056785149,1.60523237502208,0.694667569227254,0.740355407197054,1.70447532521251,2.14766537603293,2.32901060307597,3.29899116808892,3.22603687100741,2.85248306645804,2.94683905356881,,
Africa,Mozambique,MOZ,,,,,2.25950017117426,2.55102040816327,3.44919076678164,3.0242825607064,4.01218892839005,5.51969730692188,5.31110680364412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,Mauritius,MUS,,,,,,2.81115601151963,2.5216901902597,2.51020716769998,2.24215246636771,2.45617728587397,2.19796092025484,2.90414857624116,4.27930861257372,6.94042799305957,7.04656862745098,5.61272217025257,5.38816802287222,5.84571154767609,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39838755135804,5.19031141868512,5.13675783855904,,,,,,,,,,,,,
Africa,Malawi,MWI,,9.45162728488631,11.9221411192214,7.56704980842912,11.013986013986,8.76921002965759,8.3271283196823,9.62911543038477,10.217806317251,9.38386385124488,9.30195954985441,10.5498721227621,10.4851246314661,,,,13.6618897106208,5.31078088519695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7217477838157,0.443018135213965,0.661049718814276,,,
Asia,Malaysia,MYS,,,,,,8.17873239990154,7.52885760132512,8.62481695364073,7.92803429657376,8.9771000711857,7.29206975231527,6.54485278670345,6.15452713917724,5.96755807994732,5.94460043728682,5.48806534936105,5.83746927103177,5.43458988272683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538401494607613,0.518417958073065,,0.488022229566793,,0.619030033325259,0.567443300396471,,0.503053793631635,0.502267934154252,0.468329114392057,0.612790896563298,,
Africa,Namibia,NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75126419364893,4.47690083130334,4.61607615679496,5.58739856492152,5.17716760762762,
Africa,Niger,NER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.911073470252,50.5286701911346,44.9163732394366,24.7716894977169,,,,,,,,,,,,,,,,,,,,
